,index,algo,cell,dset,measure,rel value,split,value
203,8,chenkov,8,2,corr,0.0633324981756973,test,0.5883655134258949
204,9,chenkov,9,2,corr,0.07166075147162423,test,0.2511262476257869
205,0,chenkov,0,2,corr_bits,-9.0,test,0.11906181149509734
206,1,chenkov,1,2,corr_bits,8.0,test,0.4516172245797073
207,2,chenkov,2,2,corr_bits,22.0,test,0.4706691161968604
208,3,chenkov,3,2,corr_bits,13.0,test,0.36498756931634846
209,4,chenkov,4,2,corr_bits,38.0,test,0.26711259374823887
210,5,chenkov,5,2,corr_bits,3247.0,test,0.04506390422523404
211,6,chenkov,6,2,corr_bits,30.0,test,0.3768331206815385
212,7,chenkov,7,2,corr_bits,10.0,test,0.09994882186705593
213,8,chenkov,8,2,corr_bits,32.0,test,0.6130212966368157
214,9,chenkov,9,2,corr_bits,99.0,test,0.09397819488664327
215,0,chenkov,0,2,rank,0.008018216605687634,test,0.3134885254605754
216,1,chenkov,1,2,rank,0.0044802906686281785,test,0.19598326307797725
217,2,chenkov,2,2,rank,0.003642796887088323,test,0.24404375107751947
218,3,chenkov,3,2,rank,-0.01767767513141344,test,0.39878893927594683
219,4,chenkov,4,2,rank,0.009806053457582647,test,0.1649324867423086
220,5,chenkov,5,2,rank,0.0032572612184696703,test,0.23084661342135632
221,6,chenkov,6,2,rank,0.023447264375691612,test,0.31695352185730086
222,7,chenkov,7,2,rank,0.000675797456333227,test,0.25424941588504923
223,8,chenkov,8,2,rank,0.002599561473662526,test,0.24054577363969462
224,9,chenkov,9,2,rank,0.001256363656941685,test,0.061515726655160995
225,0,deneux,0,2,corr,-0.010133400103625678,test,0.2836290861704408
226,1,deneux,1,2,corr,0.016686707168419912,test,0.5173721530356371
227,2,deneux,2,2,corr,0.044764067351246106,test,0.5293481038123857
228,3,deneux,3,2,corr,0.013870804921834123,test,0.46204341056737486
229,4,deneux,4,2,corr,0.09494166520348174,test,0.44871484280275875
230,5,deneux,5,2,corr,0.13558479174357363,test,0.16612734206894786
231,6,deneux,6,2,corr,0.0434424683341027,test,0.47011581345697145
232,7,deneux,7,2,corr,0.014990235295824827,test,0.26245213926925487
233,8,deneux,8,2,corr,0.093914414472133,test,0.6189474297223306
234,9,deneux,9,2,corr,0.18902790303062147,test,0.36849339918478413
235,0,deneux,0,2,corr_bits,-7.0,test,0.1209929472361296
236,1,deneux,1,2,corr_bits,8.0,test,0.44944196881308185
237,2,deneux,2,2,corr_bits,23.0,test,0.4743508632509185
238,3,deneux,3,2,corr_bits,7.0,test,0.34645218810744
239,4,deneux,4,2,corr_bits,68.0,test,0.32435568551284444
240,5,deneux,5,2,corr_bits,2899.0,test,0.04037567010484333
241,6,deneux,6,2,corr_bits,24.0,test,0.3603212087178177
242,7,deneux,7,2,corr_bits,13.0,test,0.10296272856648696
243,8,deneux,8,2,corr_bits,50.0,test,0.6968819088555357
244,9,deneux,9,2,corr_bits,346.0,test,0.2105418050440819
245,0,deneux,0,2,rank,0.03262349665118158,test,0.3380938055060693
246,1,deneux,1,2,rank,0.0033356116069918895,test,0.19483858401634097
247,2,deneux,2,2,rank,0.006604795303345096,test,0.24700574949377624
248,3,deneux,3,2,rank,-0.0446668353895982,test,0.37179977901776207
249,4,deneux,4,2,rank,0.010702932423318212,test,0.16582936570804416
250,5,deneux,5,2,rank,-0.010503331932417898,test,0.21708602027046875
251,6,deneux,6,2,rank,0.014319556136203726,test,0.30782581361781297
252,7,deneux,7,2,rank,1.5419687308448893e-05,test,0.25358903811602446
253,8,deneux,8,2,rank,0.001610316621261404,test,0.2395565287872935
254,9,deneux,9,2,rank,0.002379178095405693,test,0.062638541093625
255,0,friedrich,0,2,corr,-0.042033441364705326,test,0.25172904490936115
256,1,friedrich,1,2,corr,-0.00898129233531575,test,0.49170415353190144
257,2,friedrich,2,2,corr,0.05004543272276857,test,0.5346294691839082
258,3,friedrich,3,2,corr,-0.011198119207304347,test,0.4369744864382364
259,4,friedrich,4,2,corr,0.09037449835009503,test,0.44414767594937204
260,5,friedrich,5,2,corr,0.046451489298243435,test,0.07699403962361767
261,6,friedrich,6,2,corr,-0.07666402193465394,test,0.3500093231882148
262,7,friedrich,7,2,corr,-0.009205632710211742,test,0.2382562712632183
263,8,friedrich,8,2,corr,0.09305977955362654,test,0.6180927948038242
264,9,friedrich,9,2,corr,0.17040539866927493,test,0.3498708948234376
265,0,friedrich,0,2,corr_bits,-27.0,test,0.09444501479394204
266,1,friedrich,1,2,corr_bits,-4.0,test,0.3992982156474063
267,2,friedrich,2,2,corr_bits,26.0,test,0.4856578745951064
268,3,friedrich,3,2,corr_bits,-5.0,test,0.3056933483273333
269,4,friedrich,4,2,corr_bits,64.0,test,0.3170081715603816
270,5,friedrich,5,2,corr_bits,537.0,test,0.008577865041238824
271,6,friedrich,6,2,corr_bits,-35.0,test,0.1885396994104457
272,7,friedrich,7,2,corr_bits,-8.0,test,0.08431244965444554
273,8,friedrich,8,2,corr_bits,49.0,test,0.6944116100876894
274,9,friedrich,9,2,corr_bits,299.0,test,0.18838042152659873
275,0,friedrich,0,2,rank,-0.012551671033890766,test,0.292918637820997
276,1,friedrich,1,2,rank,0.06584458454401235,test,0.2573475569533614
277,2,friedrich,2,2,rank,0.08318885875751439,test,0.32358981294794553
278,3,friedrich,3,2,rank,-0.022758723468732533,test,0.39370789093862774
279,4,friedrich,4,2,rank,0.052750991762071126,test,0.20787742504679707
280,5,friedrich,5,2,rank,-0.04472939575395707,test,0.18285995644892958
281,6,friedrich,6,2,rank,0.03919006106807271,test,0.33269631854968196
282,7,friedrich,7,2,rank,-0.026966719156992336,test,0.22660689927172367
283,8,friedrich,8,2,rank,0.08560684889647166,test,0.32355306106250376
284,9,friedrich,9,2,rank,0.014060930117236692,test,0.074320293115456
285,0,machado,0,2,corr,0.015207128538366255,test,0.30896961481243274
286,1,machado,1,2,corr,-0.031366087988649705,test,0.4693193578785675
287,2,machado,2,2,corr,0.004229392308347901,test,0.4888134287694875
288,3,machado,3,2,corr,-0.022907560686368234,test,0.4252650449591725
289,4,machado,4,2,corr,0.06305662370260279,test,0.4168298013018798
290,5,machado,5,2,corr,0.0186743231225847,test,0.049216873447958935
291,6,machado,6,2,corr,-0.11722802735323878,test,0.30944531776962997
292,7,machado,7,2,corr,0.014022875814198199,test,0.26148477978762824
293,8,machado,8,2,corr,0.03214583890578726,test,0.5571788541559849
294,9,machado,9,2,corr,0.1985863722816731,test,0.37805186843583577
295,0,machado,0,2,corr_bits,11.0,test,0.1447473380558676
296,1,machado,1,2,corr_bits,-14.0,test,0.3589361699835998
297,2,machado,2,2,corr_bits,2.0,test,0.3939151840560856
298,3,machado,3,2,corr_bits,-11.0,test,0.2878010686847155
299,4,machado,4,2,corr_bits,43.0,test,0.2753446354156211
300,5,machado,5,2,corr_bits,160.0,test,0.003498880492425521
301,6,machado,6,2,corr_bits,-50.0,test,0.14521662047086506
302,7,machado,7,2,corr_bits,12.0,test,0.10217764094368632
303,8,machado,8,2,corr_bits,15.0,test,0.5362693200096226
304,9,machado,9,2,corr_bits,371.0,test,0.22250363495136805
305,0,machado,0,2,rank,0.01657387683500372,test,0.32204418568989146
306,1,machado,1,2,rank,0.0029095021442197,test,0.19441247455356878
307,2,machado,2,2,rank,0.0021657087711751954,test,0.24256666296160634
308,3,machado,3,2,rank,-0.0853792977604303,test,0.33108731664693
309,4,machado,4,2,rank,0.009053302725585605,test,0.16417973601031155
310,5,machado,5,2,rank,-0.0444635593072866,test,0.18312579289560005
311,6,machado,6,2,rank,-0.002037228642963018,test,0.2914690288386462
312,7,machado,7,2,rank,-0.013524935281815947,test,0.24004868314690006
313,8,machado,8,2,rank,0.0009123392544450326,test,0.23885855142047713
314,9,machado,9,2,rank,0.00665257493026751,test,0.06691193792848682
315,0,mineault,0,2,corr,-0.18918724104810528,test,0.1045752452259612
316,1,mineault,1,2,corr,0.05295914873680374,test,0.5536445946040209
317,2,mineault,2,2,corr,0.05521953873296509,test,0.5398035751941047
318,3,mineault,3,2,corr,-0.0031236857715943867,test,0.44504891987394635
319,4,mineault,4,2,corr,0.06331780906831347,test,0.4170909866675905
320,5,mineault,5,2,corr,0.10577297484397771,test,0.13631552516935194
321,6,mineault,6,2,corr,-0.010255777320505644,test,0.4164175678023631
322,7,mineault,7,2,corr,-0.03194276736760027,test,0.21551913660582978
323,8,mineault,8,2,corr,0.10102323309368633,test,0.626056248343884
324,9,mineault,9,2,corr,0.16139862271064573,test,0.3408641188648084
325,0,mineault,0,2,corr_bits,-88.0,test,0.015864191106174666
326,1,mineault,1,2,corr_bits,27.0,test,0.5280786812524066
327,2,mineault,2,2,corr_bits,29.0,test,0.49693199386729014
328,3,mineault,3,2,corr_bits,-2.0,test,0.3184491600815923
329,4,mineault,4,2,corr_bits,43.0,test,0.27572499329848044
330,5,mineault,5,2,corr_bits,1910.0,test,0.0270602489749028
331,6,mineault,6,2,corr_bits,-5.0,test,0.27474499829772947
332,7,mineault,7,2,corr_bits,-25.0,test,0.0686172336200227
333,8,mineault,8,2,corr_bits,54.0,test,0.7177296537700897
334,9,mineault,9,2,corr_bits,277.0,test,0.17818914268969574
335,0,mineault,0,2,rank,-0.1647695645825557,test,0.14070074427233203
336,1,mineault,1,2,rank,0.09143153109802357,test,0.28293450350737265
337,2,mineault,2,2,rank,0.11080205305779775,test,0.3512030072482289
338,3,mineault,3,2,rank,-0.04681179361715332,test,0.36965482079020695
339,4,mineault,4,2,rank,0.058880105905675134,test,0.21400653919040108
340,5,mineault,5,2,rank,-0.04445891470678956,test,0.1831304374960971
341,6,mineault,6,2,rank,0.056820023146414766,test,0.350326280628024
342,7,mineault,7,2,rank,-0.04810670839327441,test,0.2054669100354416
343,8,mineault,8,2,rank,0.09469847488644198,test,0.3326446870524741
344,9,mineault,9,2,rank,0.023473290261675744,test,0.08373265325989505
345,0,pachitariu,0,2,corr,-0.014357958857006248,test,0.27940452741706023
346,1,pachitariu,1,2,corr,-0.03134658702936893,test,0.46933885883784826
347,2,pachitariu,2,2,corr,0.01085802596633817,test,0.4954420624274778
348,3,pachitariu,3,2,corr,0.04570130294817809,test,0.4938739085937188
349,4,pachitariu,4,2,corr,0.056401091241692014,test,0.410174268840969
350,5,pachitariu,5,2,corr,0.0876284524344384,test,0.11817100275981263
351,6,pachitariu,6,2,corr,-0.04691716924449696,test,0.3797561758783718
352,7,pachitariu,7,2,corr,0.019337130598001406,test,0.26679903457143145
353,8,pachitariu,8,2,corr,0.05275040859634228,test,0.5777834238465399
354,9,pachitariu,9,2,corr,0.11497146437000058,test,0.29443696052416324
355,0,pachitariu,0,2,corr_bits,-10.0,test,0.11726601374152835
356,1,pachitariu,1,2,corr_bits,-14.0,test,0.3589700383034041
357,2,pachitariu,2,2,corr_bits,5.0,test,0.40633613617037434
358,3,pachitariu,3,2,corr_bits,25.0,test,0.4033728643205989
359,4,pachitariu,4,2,corr_bits,38.0,test,0.2657658721276314
360,5,pachitariu,5,2,corr_bits,1407.0,test,0.02028833939241106
361,6,pachitariu,6,2,corr_bits,-23.0,test,0.22467928672906667
362,7,pachitariu,7,2,corr_bits,17.0,test,0.10653173636667475
363,8,pachitariu,8,2,corr_bits,26.0,test,0.5860456892782533
364,9,pachitariu,9,2,corr_bits,177.0,test,0.13082839952410893
365,0,pachitariu,0,2,rank,-0.025417553544785754,test,0.280052755310102
366,1,pachitariu,1,2,rank,0.006437666009205173,test,0.19794063841855425
367,2,pachitariu,2,2,rank,0.005035706182949545,test,0.2454366603733807
368,3,pachitariu,3,2,rank,0.010014364159411926,test,0.4264809785667722
369,4,pachitariu,4,2,rank,0.011317669120155721,test,0.16644410240488167
370,5,pachitariu,5,2,rank,-0.00784660062958889,test,0.21974275157329776
371,6,pachitariu,6,2,rank,0.009605775578697295,test,0.30311203306030654
372,7,pachitariu,7,2,rank,-0.003681182428583868,test,0.24989243600013214
373,8,pachitariu,8,2,rank,0.003410490544059147,test,0.24135670271009124
374,9,pachitariu,9,2,rank,0.002625947349357033,test,0.06288531034757634
375,0,ringach,0,2,corr,-0.12995486487660107,test,0.1638076213974654
376,1,ringach,1,2,corr,-0.054136952407682015,test,0.4465484934595352
377,2,ringach,2,2,corr,-0.022632263787950968,test,0.46195177267318865
378,3,ringach,3,2,corr,-0.06652220081497723,test,0.3816504048305635
379,4,ringach,4,2,corr,-0.03865984894063457,test,0.31511332865864244
380,5,ringach,5,2,corr,-0.043195444789125695,test,-0.01265289446375146
381,6,ringach,6,2,corr,-0.08509387510178679,test,0.34157947002108197
382,7,ringach,7,2,corr,-0.09316655440749064,test,0.1542953495659394
383,8,ringach,8,2,corr,-0.022884573375262618,test,0.502148441874935
384,9,ringach,9,2,corr,0.0541173454352917,test,0.23358284158945436
385,0,ringach,0,2,corr_bits,-70.0,test,0.03924060178156872
386,1,ringach,1,2,corr_bits,-23.0,test,0.32085649302652164
387,2,ringach,2,2,corr_bits,-10.0,test,0.34629688202264086
388,3,ringach,3,2,corr_bits,-30.0,test,0.2271127514890078
389,4,ringach,4,2,corr_bits,-22.0,test,0.15087568301755364
390,5,ringach,5,2,corr_bits,-83.0,test,0.0002309878183046286
391,6,ringach,6,2,corr_bits,-38.0,test,0.17898625741067442
392,7,ringach,7,2,corr_bits,-62.0,test,0.034761769403120875
393,8,ringach,8,2,corr_bits,-10.0,test,0.41918506293915014
394,9,ringach,9,2,corr_bits,71.0,test,0.08094363118553614
395,0,ringach,0,2,rank,-0.14085616276561647,test,0.16461414608927127
396,1,ringach,1,2,rank,0.0756581215742608,test,0.2671610939836099
397,2,ringach,2,2,rank,0.08731138336621166,test,0.3277123375566428
398,3,ringach,3,2,rank,-0.03554473423593546,test,0.3809218801714248
399,4,ringach,4,2,rank,0.02268653049551178,test,0.17781296378023773
400,5,ringach,5,2,rank,-0.17148855452642942,test,0.056100797676457224
401,6,ringach,6,2,rank,0.03288807648298325,test,0.3263943339645925
402,7,ringach,7,2,rank,-0.09413442204686123,test,0.15943919638185478
403,8,ringach,8,2,rank,0.08321341155040182,test,0.3211596237164339
404,9,ringach,9,2,rank,0.020287610916655263,test,0.08054697391487457
405,0,rupprecht,0,2,corr,-0.05743659498505069,test,0.2363258912890158
406,1,rupprecht,1,2,corr,0.04036735938140679,test,0.541052805248624
407,2,rupprecht,2,2,corr,0.04917980375245873,test,0.5337638402135984
