,index,algo,cell,dset,measure,rel value,split,value
79,4,deneux,4.0,2,corr,0.09494166520348174,test,0.44871484280275875
80,5,deneux,5.0,2,corr,0.13558479174357363,test,0.16612734206894786
81,6,deneux,6.0,2,corr,0.0434424683341027,test,0.47011581345697145
82,7,deneux,7.0,2,corr,0.014990235295824827,test,0.26245213926925487
83,8,deneux,8.0,2,corr,0.093914414472133,test,0.6189474297223306
84,9,deneux,9.0,2,corr,0.18902790303062147,test,0.36849339918478413
85,0,friedrich,0.0,2,corr,-0.042033441364705326,test,0.25172904490936115
86,1,friedrich,1.0,2,corr,-0.00898129233531575,test,0.49170415353190144
87,2,friedrich,2.0,2,corr,0.05004543272276857,test,0.5346294691839082
88,3,friedrich,3.0,2,corr,-0.011198119207304347,test,0.4369744864382364
89,4,friedrich,4.0,2,corr,0.09037449835009503,test,0.44414767594937204
90,5,friedrich,5.0,2,corr,0.046451489298243435,test,0.07699403962361767
91,6,friedrich,6.0,2,corr,-0.07666402193465394,test,0.3500093231882148
92,7,friedrich,7.0,2,corr,-0.009205632710211742,test,0.2382562712632183
93,8,friedrich,8.0,2,corr,0.09305977955362654,test,0.6180927948038242
94,9,friedrich,9.0,2,corr,0.17040539866927493,test,0.3498708948234376
95,0,machado,0.0,2,corr,0.015207128538366255,test,0.30896961481243274
96,1,machado,1.0,2,corr,-0.031366087988649705,test,0.4693193578785675
97,2,machado,2.0,2,corr,0.004229392308347901,test,0.4888134287694875
98,3,machado,3.0,2,corr,-0.022907560686368234,test,0.4252650449591725
99,4,machado,4.0,2,corr,0.06305662370260279,test,0.4168298013018798
100,5,machado,5.0,2,corr,0.0186743231225847,test,0.049216873447958935
101,6,machado,6.0,2,corr,-0.11722802735323878,test,0.30944531776962997
102,7,machado,7.0,2,corr,0.014022875814198199,test,0.26148477978762824
103,8,machado,8.0,2,corr,0.03214583890578726,test,0.5571788541559849
104,9,machado,9.0,2,corr,0.1985863722816731,test,0.37805186843583577
105,0,mineault,0.0,2,corr,-0.18918724104810528,test,0.1045752452259612
106,1,mineault,1.0,2,corr,0.05295914873680374,test,0.5536445946040209
107,2,mineault,2.0,2,corr,0.05521953873296509,test,0.5398035751941047
108,3,mineault,3.0,2,corr,-0.0031236857715943867,test,0.44504891987394635
109,4,mineault,4.0,2,corr,0.06331780906831347,test,0.4170909866675905
110,5,mineault,5.0,2,corr,0.10577297484397771,test,0.13631552516935194
111,6,mineault,6.0,2,corr,-0.010255777320505644,test,0.4164175678023631
112,7,mineault,7.0,2,corr,-0.03194276736760027,test,0.21551913660582978
113,8,mineault,8.0,2,corr,0.10102323309368633,test,0.626056248343884
114,9,mineault,9.0,2,corr,0.16139862271064573,test,0.3408641188648084
115,0,pachitariu,0.0,2,corr,-0.014357958857006248,test,0.27940452741706023
116,1,pachitariu,1.0,2,corr,-0.03134658702936893,test,0.46933885883784826
117,2,pachitariu,2.0,2,corr,0.01085802596633817,test,0.4954420624274778
118,3,pachitariu,3.0,2,corr,0.04570130294817809,test,0.4938739085937188
119,4,pachitariu,4.0,2,corr,0.056401091241692014,test,0.410174268840969
120,5,pachitariu,5.0,2,corr,0.0876284524344384,test,0.11817100275981263
121,6,pachitariu,6.0,2,corr,-0.04691716924449696,test,0.3797561758783718
122,7,pachitariu,7.0,2,corr,0.019337130598001406,test,0.26679903457143145
123,8,pachitariu,8.0,2,corr,0.05275040859634228,test,0.5777834238465399
124,9,pachitariu,9.0,2,corr,0.11497146437000058,test,0.29443696052416324
125,0,ringach,0.0,2,corr,-0.12995486487660107,test,0.1638076213974654
126,1,ringach,1.0,2,corr,-0.054136952407682015,test,0.4465484934595352
127,2,ringach,2.0,2,corr,-0.022632263787950968,test,0.46195177267318865
128,3,ringach,3.0,2,corr,-0.06652220081497723,test,0.3816504048305635
129,4,ringach,4.0,2,corr,-0.03865984894063457,test,0.31511332865864244
130,5,ringach,5.0,2,corr,-0.043195444789125695,test,-0.01265289446375146
131,6,ringach,6.0,2,corr,-0.08509387510178679,test,0.34157947002108197
