,index,algo,cell,dset,measure,split,value
1069,1,mineault,1,4,corr,test,0.6300474209929281
1070,2,mineault,2,4,corr,test,0.5780109323039777
1071,0,mineault,0,4,corr_bits,test,0.08812621063144345
1072,1,mineault,1,4,corr_bits,test,0.7296738031389958
1073,2,mineault,2,4,corr_bits,test,0.5866152705661165
1074,0,mineault,0,4,rank,test,0.15706976228903227
1075,1,mineault,1,4,rank,test,0.5701979475580898
1076,2,mineault,2,4,rank,test,0.4847444889237667
1077,0,mineault,0,4,auc,test,0.6109112745654551
1078,1,mineault,1,4,auc,test,0.7557577384004102
1079,2,mineault,2,4,auc,test,0.82148985411667
1080,0,pachitariu,0,4,corr,test,0.19018462915978546
1081,1,pachitariu,1,4,corr,test,0.6464838043883808
1082,2,pachitariu,2,4,corr,test,0.551556060317351
1083,0,pachitariu,0,4,corr_bits,test,0.053149677184804005
1084,1,pachitariu,1,4,corr_bits,test,0.780763463299897
1085,2,pachitariu,2,4,corr_bits,test,0.523284626078215
1086,0,pachitariu,0,4,rank,test,0.1660144212504499
1087,1,pachitariu,1,4,rank,test,0.5536316909374169
1088,2,pachitariu,2,4,rank,test,0.43649353730677404
1089,0,pachitariu,0,4,auc,test,0.619638023649759
1090,1,pachitariu,1,4,auc,test,0.7459545629325814
1091,2,pachitariu,2,4,auc,test,0.7861945151776063
1092,0,ringach,0,4,corr,test,0.16624750085692247
1093,1,ringach,1,4,corr,test,0.4731157148818201
1094,2,ringach,2,4,corr,test,0.4206145659981625
1095,0,ringach,0,4,corr_bits,test,0.040434924617355456
1096,1,ringach,1,4,corr_bits,test,0.36557118431294183
1097,2,ringach,2,4,corr_bits,test,0.28088949688935055
1098,0,ringach,0,4,rank,test,0.0968326764127961
1099,1,ringach,1,4,rank,test,0.3971605638729637
1100,2,ringach,2,4,rank,test,0.30196835011468653
1101,0,ringach,0,4,auc,test,0.568353061383015
1102,1,ringach,1,4,auc,test,0.6641566265060241
1103,2,ringach,2,4,auc,test,0.6893277398159513
1104,0,rupprecht,0,4,corr,test,0.24836572174724897
1105,1,rupprecht,1,4,corr,test,0.6153546103539282
1106,2,rupprecht,2,4,corr,test,0.5462078421618966
1107,0,rupprecht,0,4,corr_bits,test,0.09185658390759831
1108,1,rupprecht,1,4,corr_bits,test,0.6865481715723224
1109,2,rupprecht,2,4,corr_bits,test,0.5111621572371993
1110,0,rupprecht,0,4,rank,test,0.18181871869497723
1111,1,rupprecht,1,4,rank,test,0.5105019504554864
1112,2,rupprecht,2,4,rank,test,0.44787707775999536
1113,0,rupprecht,0,4,auc,test,0.6343967160415633
1114,1,rupprecht,1,4,auc,test,0.7154535695975391
1115,2,rupprecht,2,4,auc,test,0.7957694444953315
1116,0,speiser,0,4,corr,test,0.356095328416856
1117,1,speiser,1,4,corr,test,0.6232937921276046
1118,2,speiser,2,4,corr,test,0.6361871283126143
1119,0,speiser,0,4,corr_bits,test,0.19562237990717923
1120,1,speiser,1,4,corr_bits,test,0.7095641567875653
1121,2,speiser,2,4,corr_bits,test,0.7483937518688869
1122,0,speiser,0,4,rank,test,0.18775394097555415
1123,1,speiser,1,4,rank,test,0.5500919268243138
1124,2,speiser,2,4,rank,test,0.48911863495394853
1125,0,speiser,0,4,auc,test,0.634725350892393
1126,1,speiser,1,4,auc,test,0.7468517687772365
1127,2,speiser,2,4,auc,test,0.8230836401829497
1128,0,bolte,0,4,corr,test,0.249166721223406
1129,1,bolte,1,4,corr,test,0.5675608274440604
1130,2,bolte,2,4,corr,test,0.5096907437254773
1131,0,bolte,0,4,corr_bits,test,0.09246945904987984
1132,1,bolte,1,4,corr_bits,test,0.5609094529061399
1133,2,bolte,2,4,corr_bits,test,0.43398304973398794
1134,0,bolte,0,4,rank,test,0.18501063234534215
1135,1,bolte,1,4,rank,test,0.4978586444203897
1136,2,bolte,2,4,rank,test,0.43434288267957055
1137,0,bolte,0,4,auc,test,0.6323024157649125
1138,1,bolte,1,4,auc,test,0.7205524224557807
1139,2,bolte,2,4,auc,test,0.7853579301543101
1140,0,oopsi,0,4,corr,test,0.2918229936491769
1141,1,oopsi,1,4,corr,test,0.5953662437076218
1142,2,oopsi,2,4,corr,test,0.49007520420516776
1143,0,oopsi,0,4,corr_bits,test,0.12840968831205418
1144,1,oopsi,1,4,corr_bits,test,0.6314237567066403
1145,2,oopsi,2,4,corr_bits,test,0.39625845673396004
1146,0,oopsi,0,4,rank,test,0.13241165023021978
1147,1,oopsi,1,4,rank,test,0.5017410247473749
1148,2,oopsi,2,4,rank,test,0.34779931324907376
1149,0,oopsi,0,4,auc,test,0.5699006327714673
1150,1,oopsi,1,4,auc,test,0.6940928608049218
1151,2,oopsi,2,4,auc,test,0.702945145669604
1152,0,stm,0,5,corr,test,0.7152134562083339
1153,1,stm,1,5,corr,test,0.7462907489925479
1154,2,stm,2,5,corr,test,0.7790933129605643
1155,3,stm,3,5,corr,test,0.773305049046389
1156,4,stm,4,5,corr,test,0.7564832407482723
1157,5,stm,5,5,corr,test,0.3035597516536652
1158,6,stm,6,5,corr,test,0.7087867332845648
1159,7,stm,7,5,corr,test,0.675557465984473
1160,0,stm,0,5,corr_bits,test,1.0336589853398432
1161,1,stm,1,5,corr_bits,test,1.1744581887608734
1162,2,stm,2,5,corr_bits,test,1.347348822334982
1163,3,stm,3,5,corr_bits,test,1.3147351016237232
1164,4,stm,4,5,corr_bits,test,1.225217219009809
1165,5,stm,5,5,corr_bits,test,0.13947180030958967
1166,6,stm,6,5,corr_bits,test,1.0068796620738154
1167,7,stm,7,5,corr_bits,test,0.8793239604176829
1168,0,stm,0,5,rank,test,0.6550804786761293
1169,1,stm,1,5,rank,test,0.6394526828458871
1170,2,stm,2,5,rank,test,0.7307230936387876
1171,3,stm,3,5,rank,test,0.6575864529134955
1172,4,stm,4,5,rank,test,0.6928572290255699
1173,5,stm,5,5,rank,test,0.41035495643806724
1174,6,stm,6,5,rank,test,0.4820725838855352
1175,7,stm,7,5,rank,test,0.5615659166181418
1176,0,stm,0,5,auc,test,0.8619204889190691
1177,1,stm,1,5,auc,test,0.8327479338842975
1178,2,stm,2,5,auc,test,0.8570172403851697
1179,3,stm,3,5,auc,test,0.833280720886185
1180,4,stm,4,5,auc,test,0.8764600179694519
1181,5,stm,5,5,auc,test,0.766260162601626
1182,6,stm,6,5,auc,test,0.8396825396825397
1183,7,stm,7,5,auc,test,0.8711794019933555
1184,0,chenkov,0,5,corr,test,0.8839943507729398
1185,1,chenkov,1,5,corr,test,0.8502756523341221
1186,2,chenkov,2,5,corr,test,0.8696361124185539
1187,3,chenkov,3,5,corr,test,0.8365302679274907
1188,4,chenkov,4,5,corr,test,0.8706621019646477
1189,5,chenkov,5,5,corr,test,0.43198909185580214
1190,6,chenkov,6,5,corr,test,0.7728814893984215
1191,7,chenkov,7,5,corr,test,0.8013195318972075
1192,0,chenkov,0,5,corr_bits,test,2.193938392677749
1193,1,chenkov,1,5,corr_bits,test,1.851879030126876
1194,2,chenkov,2,5,corr_bits,test,2.036626308984846
1195,3,chenkov,3,5,corr_bits,test,1.7359218893405055
1196,4,chenkov,4,5,corr_bits,test,2.0472340376451466
1197,5,chenkov,5,5,corr_bits,test,0.29798895626900146
1198,6,chenkov,6,5,corr_bits,test,1.3123867009842487
1199,7,chenkov,7,5,corr_bits,test,1.4824239236468157
1200,0,chenkov,0,5,rank,test,0.7072253696156471
1201,1,chenkov,1,5,rank,test,0.7177197431048642
1202,2,chenkov,2,5,rank,test,0.8169966548056299
1203,3,chenkov,3,5,rank,test,0.7490647744459238
1204,4,chenkov,4,5,rank,test,0.7142142997448473
1205,5,chenkov,5,5,rank,test,0.4517345291187162
1206,6,chenkov,6,5,rank,test,0.42468819754562176
1207,7,chenkov,7,5,rank,test,0.6023813404530841
1208,0,chenkov,0,5,auc,test,0.8913976171368603
1209,1,chenkov,1,5,auc,test,0.8787632821723731
1210,2,chenkov,2,5,auc,test,0.9074842876088335
1211,3,chenkov,3,5,auc,test,0.8771451529587326
1212,4,chenkov,4,5,auc,test,0.8812967954477389
1213,5,chenkov,5,5,auc,test,0.7967479674796748
1214,6,chenkov,6,5,auc,test,0.7915343915343915
1215,7,chenkov,7,5,auc,test,0.8973837209302326
1216,0,deneux,0,5,corr,test,0.8429898840554743
1217,1,deneux,1,5,corr,test,0.8481348307457802
1218,2,deneux,2,5,corr,test,0.7993431376426882
1219,3,deneux,3,5,corr,test,0.8565109106969546
1220,4,deneux,4,5,corr,test,0.8329962830430241
1221,5,deneux,5,5,corr,test,0.5885213912517171
1222,6,deneux,6,5,corr,test,0.7509297483385032
1223,7,deneux,7,5,corr,test,0.792445831594537
1224,0,deneux,0,5,corr_bits,test,1.7890224297157276
1225,1,deneux,1,5,corr_bits,test,1.8330670612090905
1226,2,deneux,2,5,corr_bits,test,1.4697272614267753
1227,3,deneux,3,5,corr_bits,test,1.908393260278633
1228,4,deneux,4,5,corr_bits,test,1.7078440217756161
1229,5,deneux,5,5,corr_bits,test,0.6134261449570054
1230,6,deneux,6,5,corr_bits,test,1.1972541745527225
1231,7,deneux,7,5,corr_bits,test,1.4265106675648571
1232,0,deneux,0,5,rank,test,0.6643315825195016
1233,1,deneux,1,5,rank,test,0.703519525717641
1234,2,deneux,2,5,rank,test,0.7543261248220371
1235,3,deneux,3,5,rank,test,0.7392344591697179
1236,4,deneux,4,5,rank,test,0.6775139244864763
1237,5,deneux,5,5,rank,test,0.5736945936996157
1238,6,deneux,6,5,rank,test,0.49319223426705583
1239,7,deneux,7,5,rank,test,0.6149274101193729
1240,0,deneux,0,5,auc,test,0.8616889931477252
1241,1,deneux,1,5,auc,test,0.8668978748524203
1242,2,deneux,2,5,auc,test,0.8683762901458801
1243,3,deneux,3,5,auc,test,0.8677753544165758
1244,4,deneux,4,5,auc,test,0.8569032644504342
1245,5,deneux,5,5,auc,test,0.8803418803418803
1246,6,deneux,6,5,auc,test,0.8465608465608465
1247,7,deneux,7,5,auc,test,0.906935215946844
1248,0,friedrich,0,5,corr,test,0.8530715477686378
1249,1,friedrich,1,5,corr,test,0.842258891231232
1250,2,friedrich,2,5,corr,test,0.8292745129467906
1251,3,friedrich,3,5,corr,test,0.859542011882334
1252,4,friedrich,4,5,corr,test,0.8409684237865206
1253,5,friedrich,5,5,corr,test,0.12446629914510275
1254,6,friedrich,6,5,corr,test,0.7474576025398865
1255,7,friedrich,7,5,corr,test,0.6980425088338309
1256,0,friedrich,0,5,corr_bits,test,1.8768957131728612
1257,1,friedrich,1,5,corr_bits,test,1.7828935897935376
1258,2,friedrich,2,5,corr_bits,test,1.6789780535635752
1259,3,friedrich,3,5,corr_bits,test,1.936842076685233
1260,4,friedrich,4,5,corr_bits,test,1.7721499674990537
1261,5,friedrich,5,5,corr_bits,test,0.022524959828942114
1262,6,friedrich,6,5,corr_bits,test,1.1801450305495809
1263,7,friedrich,7,5,corr_bits,test,0.9637100543035676
1264,0,friedrich,0,5,rank,test,0.7129053514482571
1265,1,friedrich,1,5,rank,test,0.7399606804849875
1266,2,friedrich,2,5,rank,test,0.756775738760907
1267,3,friedrich,3,5,rank,test,0.7540332160984263
1268,4,friedrich,4,5,rank,test,0.7062944353155316
1269,5,friedrich,5,5,rank,test,0.5614259490461627
1270,6,friedrich,6,5,rank,test,0.5018685532658246
1271,7,friedrich,7,5,rank,test,0.6516578944763174
1272,0,friedrich,0,5,auc,test,0.8962898944379283
1273,1,friedrich,1,5,auc,test,0.8974321133412042
1274,2,friedrich,2,5,auc,test,0.8610678659978089
1275,3,friedrich,3,5,auc,test,0.8815861217930321
1276,4,friedrich,4,5,auc,test,0.8798292902066487
1277,5,friedrich,5,5,auc,test,0.8719512195121951
1278,6,friedrich,6,5,auc,test,0.8507936507936508
1279,7,friedrich,7,5,auc,test,0.9311046511627907
1280,0,machado,0,5,corr,test,0.7856198639834273
1281,1,machado,1,5,corr,test,0.8054921018375285
1282,2,machado,2,5,corr,test,0.7207709601433541
1283,3,machado,3,5,corr,test,0.726261518205102
1284,4,machado,4,5,corr,test,0.8230643304682242
1285,5,machado,5,5,corr,test,0.11289069203360767
1286,6,machado,6,5,corr,test,0.7198057135913761
1287,7,machado,7,5,corr,test,0.6273417276698399
1288,0,machado,0,5,corr_bits,test,1.3853318782783561
1289,1,machado,1,5,corr_bits,test,1.509707247397749
1290,2,machado,2,5,corr_bits,test,1.0574240220123332
1291,3,machado,3,5,corr_bits,test,1.081478793092321
1292,4,machado,4,5,corr_bits,test,1.6323377052667283
1293,5,machado,5,5,corr_bits,test,0.018504314860948317
1294,6,machado,6,5,corr_bits,test,1.0532549646741254
1295,7,machado,7,5,corr_bits,test,0.7215575734002816
1296,0,machado,0,5,rank,test,0.6646277874113239
1297,1,machado,1,5,rank,test,0.6661114679785188
1298,2,machado,2,5,rank,test,0.7153695987264995
1299,3,machado,3,5,rank,test,0.7101826091380536
1300,4,machado,4,5,rank,test,0.7208063917451394
1301,5,machado,5,5,rank,test,0.31335884420890303
1302,6,machado,6,5,rank,test,0.4677626205377679
1303,7,machado,7,5,rank,test,0.5464950870615178
1304,0,machado,0,5,auc,test,0.8524754614482375
1305,1,machado,1,5,auc,test,0.8379648760330579
1306,2,machado,2,5,auc,test,0.7718531972553768
1307,3,machado,3,5,auc,test,0.8352178155311945
1308,4,machado,4,5,auc,test,0.8702605570530098
1309,5,machado,5,5,auc,test,0.6991869918699187
1310,6,machado,6,5,auc,test,0.826984126984127
1311,7,machado,7,5,auc,test,0.8604028239202658
1312,0,mineault,0,5,corr,test,0.8407018154157159
1313,1,mineault,1,5,corr,test,0.8162010702515947
1314,2,mineault,2,5,corr,test,0.7597871190955674
1315,3,mineault,3,5,corr,test,0.7751947986787545
1316,4,mineault,4,5,corr,test,0.8417216198388486
1317,5,mineault,5,5,corr,test,0.35122419939288646
1318,6,mineault,6,5,corr,test,0.6944561527100018
1319,7,mineault,7,5,corr,test,0.7729782807710157
1320,0,mineault,0,5,corr_bits,test,1.7699423332095343
1321,1,mineault,1,5,corr_bits,test,1.582875797822733
1322,2,mineault,2,5,corr_bits,test,1.2422136632748144
1323,3,mineault,3,5,corr_bits,test,1.3252753337291192
1324,4,mineault,4,5,corr_bits,test,1.778408877625098
1325,5,mineault,5,5,corr_bits,test,0.18994101592802184
1326,6,mineault,6,5,corr_bits,test,0.949726360180398
1327,7,mineault,7,5,corr_bits,test,1.3129229046143172
1328,0,mineault,0,5,rank,test,0.6955773740592505
1329,1,mineault,1,5,rank,test,0.6848924216022793
1330,2,mineault,2,5,rank,test,0.7532421879043155
1331,3,mineault,3,5,rank,test,0.6521778971430909
1332,4,mineault,4,5,rank,test,0.7521619570333473
1333,5,mineault,5,5,rank,test,0.3998525050491665
1334,6,mineault,6,5,rank,test,0.48493134736990984
1335,7,mineault,7,5,rank,test,0.7019478313845811
1336,0,mineault,0,5,auc,test,0.76697635656522
1337,1,mineault,1,5,auc,test,0.8155548996458087
1338,2,mineault,2,5,auc,test,0.8574496915181917
1339,3,mineault,3,5,auc,test,0.8090885610973999
1340,4,mineault,4,5,auc,test,0.8283018867924529
1341,5,mineault,5,5,auc,test,0.7276422764227641
1342,6,mineault,6,5,auc,test,0.8391534391534392
1343,7,mineault,7,5,auc,test,0.8759966777408638
1344,0,pachitariu,0,5,corr,test,0.8581977940684898
1345,1,pachitariu,1,5,corr,test,0.847358424341451
1346,2,pachitariu,2,5,corr,test,0.8366642586892007
1347,3,pachitariu,3,5,corr,test,0.8285862429953508
1348,4,pachitariu,4,5,corr,test,0.8408619858562172
1349,5,pachitariu,5,5,corr,test,0.11017398624424607
1350,6,pachitariu,6,5,corr,test,0.6860573071015107
1351,7,pachitariu,7,5,corr,test,0.6588517096121288
1352,0,pachitariu,0,5,corr_bits,test,1.92414404282384
1353,1,pachitariu,1,5,corr_bits,test,1.8263163209242008
1354,2,pachitariu,2,5,corr_bits,test,1.7369996506731806
1355,3,pachitariu,3,5,corr_bits,test,1.6737165244699272
1356,4,pachitariu,4,5,corr_bits,test,1.7712681256182572
1357,5,pachitariu,5,5,corr_bits,test,0.017619025895104168
1358,6,pachitariu,6,5,corr_bits,test,0.9177732886828949
1359,7,pachitariu,7,5,corr_bits,test,0.8213441837657894
1360,0,pachitariu,0,5,rank,test,0.7080689362186418
1361,1,pachitariu,1,5,rank,test,0.7423735814071676
1362,2,pachitariu,2,5,rank,test,0.7741670382258613
1363,3,pachitariu,3,5,rank,test,0.6900218598283189
1364,4,pachitariu,4,5,rank,test,0.7127612828596933
1365,5,pachitariu,5,5,rank,test,0.4167627534422134
1366,6,pachitariu,6,5,rank,test,0.3812551167085848
1367,7,pachitariu,7,5,rank,test,0.5878554886265294
1368,0,pachitariu,0,5,auc,test,0.8877399839496265
1369,1,pachitariu,1,5,auc,test,0.8958530106257379
1370,2,pachitariu,2,5,auc,test,0.8767370120509714
1371,3,pachitariu,3,5,auc,test,0.8433607874648453
1372,4,pachitariu,4,5,auc,test,0.8764899670560047
1373,5,pachitariu,5,5,auc,test,0.7621951219512195
1374,6,pachitariu,6,5,auc,test,0.7407407407407408
1375,7,pachitariu,7,5,auc,test,0.8694767441860467
1376,0,ringach,0,5,corr,test,0.8302936975832658
1377,1,ringach,1,5,corr,test,0.8389535238585092
1378,2,ringach,2,5,corr,test,0.789417544387327
1379,3,ringach,3,5,corr,test,0.7929047998864889
1380,4,ringach,4,5,corr,test,0.8415027165075629
1381,5,ringach,5,5,corr,test,0.07626446278598212
1382,6,ringach,6,5,corr,test,0.6597844877274279
1383,7,ringach,7,5,corr,test,0.6384150086347786
1384,0,ringach,0,5,corr_bits,test,1.6868127826041275
1385,1,ringach,1,5,corr_bits,test,1.7555659826688008
1386,2,ringach,2,5,corr_bits,test,1.408052783166524
1387,3,ringach,3,5,corr_bits,test,1.4293350929172404
1388,4,ringach,4,5,corr_bits,test,1.7765864554245683
1389,5,ringach,5,5,corr_bits,test,0.00841559889383178
1390,6,ringach,6,5,corr_bits,test,0.824483242966088
1391,7,ringach,7,5,corr_bits,test,0.7552924628764511
1392,0,ringach,0,5,rank,test,0.6670329867383229
1393,1,ringach,1,5,rank,test,0.6774358012404283
1394,2,ringach,2,5,rank,test,0.7099648378298911
1395,3,ringach,3,5,rank,test,0.6687482427050743
1396,4,ringach,4,5,rank,test,0.6438526127830839
1397,5,ringach,5,5,rank,test,0.3195141612017306
1398,6,ringach,6,5,rank,test,0.4486651569027773
1399,7,ringach,7,5,rank,test,0.5936551081586974
1400,0,ringach,0,5,auc,test,0.8678699302426078
1401,1,ringach,1,5,auc,test,0.8515126918536009
1402,2,ringach,2,5,auc,test,0.8377875800034597
1403,3,ringach,3,5,auc,test,0.8222105837111864
1404,4,ringach,4,5,auc,test,0.8330488170110812
1405,5,ringach,5,5,auc,test,0.7073170731707317
1406,6,ringach,6,5,auc,test,0.8105820105820106
1407,7,ringach,7,5,auc,test,0.8941029900332226
1408,0,rupprecht,0,5,corr,test,0.8748549348080995
1409,1,rupprecht,1,5,corr,test,0.8558322891402638
1410,2,rupprecht,2,5,corr,test,0.8083060708576938
1411,3,rupprecht,3,5,corr,test,0.8773183467875313
1412,4,rupprecht,4,5,corr,test,0.8765999033732156
1413,5,rupprecht,5,5,corr,test,0.3188548391836327
1414,6,rupprecht,6,5,corr,test,0.8273836311280042
1415,7,rupprecht,7,5,corr,test,0.7174994222315224
1416,0,rupprecht,0,5,corr_bits,test,2.091547719390689
1417,1,rupprecht,1,5,corr_bits,test,1.9021136729650807
1418,2,rupprecht,2,5,corr_bits,test,1.5284845600718244
1419,3,rupprecht,3,5,corr_bits,test,2.118335265483343
1420,4,rupprecht,4,5,corr_bits,test,2.110463474595391
1421,5,rupprecht,5,5,corr_bits,test,0.15468002502870093
1422,6,rupprecht,6,5,corr_bits,test,1.6645792785117985
1423,7,rupprecht,7,5,corr_bits,test,1.0433646630458835
1424,0,rupprecht,0,5,rank,test,0.718138093072539
1425,1,rupprecht,1,5,rank,test,0.718211013495242
1426,2,rupprecht,2,5,rank,test,0.7538740189466706
1427,3,rupprecht,3,5,rank,test,0.7474827368918566
1428,4,rupprecht,4,5,rank,test,0.6792020951821973
1429,5,rupprecht,5,5,rank,test,0.4421130153148155
1430,6,rupprecht,6,5,rank,test,0.4623586964165154
1431,7,rupprecht,7,5,rank,test,0.630331555323824
1432,0,rupprecht,0,5,auc,test,0.9021390209272178
1433,1,rupprecht,1,5,auc,test,0.8798553719008265
1434,2,rupprecht,2,5,auc,test,0.8647869457417978
1435,3,rupprecht,3,5,auc,test,0.8745193135510532
1436,4,rupprecht,4,5,auc,test,0.8574573225516622
1437,5,rupprecht,5,5,auc,test,0.7886178861788617
1438,6,rupprecht,6,5,auc,test,0.8211640211640212
1439,7,rupprecht,7,5,auc,test,0.9192275747508306
1440,0,speiser,0,5,corr,test,0.8841582086801013
1441,1,speiser,1,5,corr,test,0.8415112423195634
1442,2,speiser,2,5,corr,test,0.7798195622829496
1443,3,speiser,3,5,corr,test,0.7613142437197938
1444,4,speiser,4,5,corr,test,0.8661096106932834
1445,5,speiser,5,5,corr,test,0.37493605281517184
1446,6,speiser,6,5,corr,test,0.6488729473973379
1447,7,speiser,7,5,corr,test,0.8393253363565244
1448,0,speiser,0,5,corr_bits,test,2.1958521680500205
1449,1,speiser,1,5,corr_bits,test,1.7766573828992642
1450,2,speiser,2,5,corr_bits,test,1.3515108103402693
1451,3,speiser,3,5,corr_bits,test,1.25016328999745
1452,4,speiser,4,5,corr_bits,test,2.000841958561631
1453,5,speiser,5,5,corr_bits,test,0.2185597810092297
1454,6,speiser,6,5,corr_bits,test,0.7884547045384054
1455,7,speiser,7,5,corr_bits,test,1.758608959182094
1456,0,speiser,0,5,rank,test,0.7207384130790722
1457,1,speiser,1,5,rank,test,0.7244045154209717
1458,2,speiser,2,5,rank,test,0.8174340815518749
1459,3,speiser,3,5,rank,test,0.7389961272858464
1460,4,speiser,4,5,rank,test,0.7313843667158055
1461,5,speiser,5,5,rank,test,0.5041591324246996
1462,6,speiser,6,5,rank,test,0.44689676428918346
1463,7,speiser,7,5,rank,test,0.6168003421149139
1464,0,speiser,0,5,auc,test,0.9015216988703005
1465,1,speiser,1,5,auc,test,0.88857733175915
1466,2,speiser,2,5,auc,test,0.9217551749985584
1467,3,speiser,3,5,auc,test,0.8865436491993343
1468,4,speiser,4,5,auc,test,0.8985774183887393
1469,5,speiser,5,5,auc,test,0.8373983739837398
1470,6,speiser,6,5,auc,test,0.8105820105820105
1471,7,speiser,7,5,auc,test,0.9071843853820598
1472,0,bolte,0,5,corr,test,0.7912346371558755
1473,1,bolte,1,5,corr,test,0.7855779392326253
1474,2,bolte,2,5,corr,test,0.6989336798081064
1475,3,bolte,3,5,corr,test,0.7391650462642331
1476,4,bolte,4,5,corr,test,0.6988462551103475
1477,5,bolte,5,5,corr,test,0.4539400315447231
1478,6,bolte,6,5,corr,test,0.7334673766617277
1479,7,bolte,7,5,corr,test,0.7582475282380646
1480,0,bolte,0,5,corr_bits,test,1.4190913958322595
1481,1,bolte,1,5,corr_bits,test,1.3850836421565933
1482,2,bolte,2,5,corr_bits,test,0.96721723373281
1483,3,bolte,3,5,corr_bits,test,1.140396030497438
1484,4,bolte,4,5,corr_bits,test,0.9668726006169092
1485,5,bolte,5,5,corr_bits,test,0.3329009320429231
1486,6,bolte,6,5,corr_bits,test,1.1139552808949886
1487,7,bolte,7,5,corr_bits,test,1.2342592653383446
1488,0,bolte,0,5,rank,test,0.6355596016374878
1489,1,bolte,1,5,rank,test,0.6413361876758751
1490,2,bolte,2,5,rank,test,0.6599188594742117
1491,3,bolte,3,5,rank,test,0.6198339503709555
1492,4,bolte,4,5,rank,test,0.5141071537248147
1493,5,bolte,5,5,rank,test,0.42988163829487774
1494,6,bolte,6,5,rank,test,0.430930156000252
1495,7,bolte,7,5,rank,test,0.597286798541129
1496,0,bolte,0,5,auc,test,0.8490570405580591
1497,1,bolte,1,5,auc,test,0.8376180637544274
1498,2,bolte,2,5,auc,test,0.8119918699186992
1499,3,bolte,3,5,auc,test,0.8105234460196291
1500,4,bolte,4,5,auc,test,0.7631176999101528
1501,5,bolte,5,5,auc,test,0.7794715447154472
1502,6,bolte,6,5,auc,test,0.7968253968253969
1503,7,bolte,7,5,auc,test,0.8958471760797343
1504,0,oopsi,0,5,corr,test,0.6698181241879301
1505,1,oopsi,1,5,corr,test,0.7134155095093502
1506,2,oopsi,2,5,corr,test,0.7517703083871284
1507,3,oopsi,3,5,corr,test,0.6931530772452168
1508,4,oopsi,4,5,corr,test,0.7354784819008717
1509,5,oopsi,5,5,corr,test,0.08472723209242036
1510,6,oopsi,6,5,corr,test,0.7417103628551741
1511,7,oopsi,7,5,corr,test,0.42959701555143237
1512,0,oopsi,0,5,corr_bits,test,0.858976190614386
1513,1,oopsi,1,5,corr_bits,test,1.0260925069405475
1514,2,oopsi,2,5,corr_bits,test,1.201438781762814
1515,3,oopsi,3,5,corr_bits,test,0.9446965669802188
1516,4,oopsi,4,5,corr_bits,test,1.1232095311108197
1517,5,oopsi,5,5,corr_bits,test,0.010394033096697343
1518,6,oopsi,6,5,corr_bits,test,1.1524336013397962
1519,7,oopsi,7,5,corr_bits,test,0.2943380369490679
1520,0,oopsi,0,5,rank,test,0.5020941039529614
1521,1,oopsi,1,5,rank,test,0.5926375093195819
1522,2,oopsi,2,5,rank,test,0.7159889865355288
1523,3,oopsi,3,5,rank,test,0.5346152910816188
1524,4,oopsi,4,5,rank,test,0.6566249863267822
1525,5,oopsi,5,5,rank,test,0.5668192676206207
1526,6,oopsi,6,5,rank,test,0.5240673344062248
1527,7,oopsi,7,5,rank,test,0.4714896646798839
1528,0,oopsi,0,5,auc,test,0.7668683252052597
1529,1,oopsi,1,5,auc,test,0.8090244982290437
1530,2,oopsi,2,5,auc,test,0.8513449230236984
1531,3,oopsi,3,5,auc,test,0.7597285197727142
1532,4,oopsi,4,5,auc,test,0.8541853848457623
1533,5,oopsi,5,5,auc,test,0.8739837398373984
1534,6,oopsi,6,5,auc,test,0.870899470899471
1535,7,oopsi,7,5,auc,test,0.807890365448505
1536,0,stm,0,1,corr,train,0.8084165355499495
1537,1,stm,1,1,corr,train,0.7542713787798788
1538,2,stm,2,1,corr,train,0.7211376108265638
1539,3,stm,3,1,corr,train,0.7559427462001542
1540,4,stm,4,1,corr,train,0.8423215350486363
1541,5,stm,5,1,corr,train,0.8071670880351317
1542,6,stm,6,1,corr,train,0.7301410673283127
1543,7,stm,7,1,corr,train,0.8857229670338194
1544,8,stm,8,1,corr,train,0.7063318192047043
1545,9,stm,9,1,corr,train,0.6073133954997119
1546,10,stm,10,1,corr,train,0.6131391324551609
1547,0,stm,0,1,corr_bits,train,1.5292280329608978
1548,1,stm,1,1,corr_bits,train,1.213990245408048
1549,2,stm,2,1,corr_bits,train,1.0590122766929633
1550,3,stm,3,1,corr_bits,train,1.2224626576381867
1551,4,stm,4,1,corr_bits,train,1.7834175856111358
1552,5,stm,5,1,corr_bits,train,1.5208468869243525
1553,6,stm,6,1,corr_bits,train,1.0988329787290627
1554,7,stm,7,1,corr_bits,train,2.214274866276342
1555,8,stm,8,1,corr_bits,train,0.9968429126079349
1556,9,stm,9,1,corr_bits,train,0.6638984554008278
1557,10,stm,10,1,corr_bits,train,0.6802424172463368
1558,0,stm,0,1,rank,train,0.7125169083590339
1559,1,stm,1,1,rank,train,0.5192504629882225
1560,2,stm,2,1,rank,train,0.4093356334244453
1561,3,stm,3,1,rank,train,0.603032866457845
1562,4,stm,4,1,rank,train,0.5727621495100085
1563,5,stm,5,1,rank,train,0.7533145394148383
1564,6,stm,6,1,rank,train,0.7038909402860108
1565,7,stm,7,1,rank,train,0.5664233503483002
1566,8,stm,8,1,rank,train,0.411769990071758
